2024-03-19 20:00:34,676 INFO    MainThread:7110 [wandb_run.py:_finish():1970] finishing run sriharib128/CV_A1_Q2/kbn8rekk
2024-03-19 20:00:34,676 INFO    MainThread:7110 [jupyter.py:save_history():445] not saving jupyter history
2024-03-19 20:00:34,676 INFO    MainThread:7110 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-19 20:00:34,676 INFO    MainThread:7110 [wandb_init.py:_jupyter_teardown():454] cleaning up jupyter logic
2024-03-19 20:00:34,676 INFO    MainThread:7110 [wandb_run.py:_atexit_cleanup():2210] got exitcode: 0
2024-03-19 20:00:34,676 INFO    MainThread:7110 [wandb_run.py:_restore():2193] restore
2024-03-19 20:00:34,676 INFO    MainThread:7110 [wandb_run.py:_restore():2199] restore done
2024-03-19 20:01:04,063 INFO    MainThread:7110 [wandb_run.py:_footer_history_summary_info():3851] rendering history
2024-03-19 20:01:04,063 INFO    MainThread:7110 [wandb_run.py:_footer_history_summary_info():3883] rendering summary
2024-03-19 20:01:04,066 INFO    MainThread:7110 [wandb_run.py:_footer_sync_info():3810] logging synced files
